transaction_id,user_id,timestamp,amount,state,lat,lon,channel,merchant_category,device_id,is_new_device,seconds_since_prev,distance_from_prev_km,hour,weekday,is_fraud
180,7,2025-06-07 06:09:16,51.16,IL,41.8781,-87.6298,Online,Fuel,DEV-1FRBY1U5,0,4630848.0,1515.81,6,Saturday,0
181,7,2025-06-12 20:41:35,67.8,TX,29.7604,-95.3698,Mobile,Grocery,DEV-0XHDVIWX,1,484339.0,1515.81,20,Thursday,0
182,7,2025-06-24 00:26:26,82.88,TX,29.7604,-95.3698,ATM,Fuel,DEV-1FRBY1U5,0,963891.0,0.0,0,Tuesday,0
183,7,2025-07-25 07:07:27,24.71,IL,41.8781,-87.6298,Online,Electronics,DEV-1FRBY1U5,0,2702461.0,1515.81,7,Friday,0
184,7,2025-07-25 18:25:58,25.45,CA,34.0522,-118.2437,Online,Pharmacy,DEV-1FRBY1U5,0,40711.0,2803.97,18,Friday,0
185,7,2025-07-31 16:34:20,72.47,TX,29.7604,-95.3698,POS,Travel,DEV-1FRBY1U5,0,511702.0,2206.26,16,Thursday,0
186,7,2025-08-09 21:50:36,76.42,GA,33.749,-84.388,POS,Electronics,DEV-1FRBY1U5,0,796576.0,1128.26,21,Saturday,0
187,8,2024-02-08 06:03:21,10.92,AZ,33.4484,-112.074,Mobile,Electronics,DEV-MMR2CDJZ,0,,0.0,6,Thursday,0
188,8,2024-02-26 18:41:50,1.77,CA,34.0522,-118.2437,Online,Pharmacy,DEV-MMR2CDJZ,0,1600709.0,574.27,18,Monday,0
189,8,2024-03-01 03:13:17,19.31,WA,47.6062,-122.3321,POS,Restaurants,DEV-MMR2CDJZ,0,289887.0,1545.31,3,Friday,0
190,8,2024-03-09 07:45:31,12.88,WA,47.6062,-122.3321,POS,Grocery,DEV-MMR2CDJZ,0,707534.0,0.0,7,Saturday,0
191,8,2024-03-17 22:43:08,12.86,WA,47.6062,-122.3321,Online,Grocery,DEV-MMR2CDJZ,0,745057.0,0.0,22,Sunday,0
192,8,2024-03-19 22:27:20,11.47,NY,40.7128,-74.006,POS,Gaming,DEV-93ES9W78,1,171852.0,3865.53,22,Tuesday,0
193,8,2024-03-20 00:45:40,27.24,WA,47.6062,-122.3321,Online,GiftCards,DEV-VTEL4BRE,1,8300.0,3865.53,0,Wednesday,0
194,8,2024-04-01 06:58:17,10.45,IL,41.8781,-87.6298,POS,Grocery,DEV-LM9YPDNK,1,1059157.0,2788.86,6,Monday,0
195,8,2024-06-08 19:07:05,23.16,MA,42.3601,-71.0589,Online,Travel,DEV-MMR2CDJZ,0,5918928.0,1365.64,19,Saturday,0
196,8,2024-07-12 20:13:47,17.37,WA,47.6062,-122.3321,POS,Grocery,DEV-MMR2CDJZ,0,2941602.0,4000.07,20,Friday,0
197,8,2024-07-15 10:13:18,15.44,CA,34.0522,-118.2437,Online,Clothing,DEV-NY0XAY1G,1,223171.0,1545.31,10,Monday,0
198,8,2024-09-06 14:20:27,16.45,PA,39.9526,-75.1652,ATM,Restaurants,DEV-MMR2CDJZ,0,4594029.0,3843.45,14,Friday,0
199,8,2024-10-07 16:04:13,13.32,WA,47.6062,-122.3321,Mobile,Grocery,DEV-7UMVB8KB,1,2684626.0,3819.25,16,Monday,0
200,8,2024-11-15 14:25:25,6.46,WA,47.6062,-122.3321,POS,Clothing,DEV-MMR2CDJZ,0,3363672.0,0.0,14,Friday,0
201,8,2024-12-15 20:36:28,19.15,WA,47.6062,-122.3321,ATM,Restaurants,DEV-D6WOVQB2,1,2614263.0,0.0,20,Sunday,0
202,8,2024-12-20 06:45:25,19.12,GA,33.749,-84.388,Mobile,Clothing,DEV-MMR2CDJZ,0,382137.0,3505.68,6,Friday,0
203,8,2024-12-30 23:54:06,11.43,FL,25.7617,-80.1918,POS,Restaurants,DEV-MMR2CDJZ,0,925721.0,975.88,23,Monday,0
204,8,2025-01-18 06:57:25,19.32,TX,29.7604,-95.3698,ATM,Gaming,DEV-MMR2CDJZ,0,1580599.0,1556.79,6,Saturday,0
205,8,2025-02-20 17:33:34,21.37,WA,47.6062,-122.3321,Mobile,Clothing,DEV-MMR2CDJZ,0,2889369.0,3040.5,17,Thursday,0
206,8,2025-03-06 15:03:51,5.78,WA,47.6062,-122.3321,POS,Grocery,DEV-MMR2CDJZ,0,1200617.0,0.0,15,Thursday,0
207,8,2025-03-31 20:17:30,11.44,WA,47.6062,-122.3321,Online,Grocery,DEV-9X92R37Z,1,2178819.0,0.0,20,Monday,0
208,8,2025-04-08 00:01:32,9.55,WA,47.6062,-122.3321,Online,Restaurants,DEV-MMR2CDJZ,0,618242.0,0.0,0,Tuesday,0
209,8,2025-04-19 06:30:36,7.24,WA,47.6062,-122.3321,Online,Grocery,DEV-MMR2CDJZ,0,973744.0,0.0,6,Saturday,0
210,8,2025-05-25 05:52:23,15.12,WA,47.6062,-122.3321,POS,Travel,DEV-MMR2CDJZ,0,3108107.0,0.0,5,Sunday,0
211,8,2025-06-16 12:26:47,7.51,WA,47.6062,-122.3321,Online,Travel,DEV-MMR2CDJZ,0,1924464.0,0.0,12,Monday,0
212,8,2025-07-01 18:28:40,9.6,WA,47.6062,-122.3321,Online,Electronics,DEV-MMR2CDJZ,0,1317713.0,0.0,18,Tuesday,0
213,8,2025-07-13 16:25:22,14.44,NY,40.7128,-74.006,Online,Clothing,DEV-7W2ZORP6,1,1029402.0,3865.53,16,Sunday,0
214,8,2025-08-06 18:42:05,15.37,WA,47.6062,-122.3321,Online,Grocery,DEV-MMR2CDJZ,0,2081803.0,3865.53,18,Wednesday,0
215,9,2024-01-11 10:46:23,36.84,CA,34.0522,-118.2437,Online,Pharmacy,DEV-CZX93KNY,0,,0.0,10,Thursday,0
216,9,2024-02-03 16:28:51,57.91,CA,34.0522,-118.2437,Mobile,Grocery,DEV-CZX93KNY,0,2007748.0,0.0,16,Saturday,0
217,9,2024-02-12 03:29:12,24.18,CA,34.0522,-118.2437,POS,Luxury,DEV-CZX93KNY,0,730821.0,0.0,3,Monday,0
218,9,2024-02-13 00:39:29,66.53,CA,34.0522,-118.2437,POS,Travel,DEV-CZX93KNY,0,76217.0,0.0,0,Tuesday,0
219,9,2024-04-02 00:21:35,99.57,GA,33.749,-84.388,POS,Pharmacy,DEV-CZX93KNY,0,4232526.0,3110.33,0,Tuesday,0
220,9,2024-04-11 05:26:46,103.25,CA,34.0522,-118.2437,Mobile,Electronics,DEV-CZX93KNY,0,795911.0,3110.33,5,Thursday,0
221,9,2024-04-14 09:17:22,34.03,IL,41.8781,-87.6298,Online,Luxury,DEV-D0XXJLJ6,1,273036.0,2803.97,9,Sunday,0
222,9,2024-05-25 12:41:01,42.15,CA,34.0522,-118.2437,POS,Gaming,DEV-GA24RXYY,1,3554619.0,2803.97,12,Saturday,0
223,9,2024-05-31 05:31:57,106.3,GA,33.749,-84.388,POS,Grocery,DEV-CZX93KNY,0,492656.0,3110.33,5,Friday,0
224,9,2024-08-02 05:29:14,47.13,CA,34.0522,-118.2437,POS,Luxury,DEV-388O91KL,1,5443037.0,3110.33,5,Friday,0
225,9,2024-08-23 18:35:25,88.59,CA,34.0522,-118.2437,POS,Clothing,DEV-CZX93KNY,0,1861571.0,0.0,18,Friday,0
226,9,2024-09-06 18:49:28,27.81,CA,34.0522,-118.2437,POS,Restaurants,DEV-CZX93KNY,0,1210443.0,0.0,18,Friday,0
227,9,2024-09-26 22:53:01,114.3,CA,34.0522,-118.2437,Mobile,Grocery,DEV-CZX93KNY,0,1742613.0,0.0,22,Thursday,0
228,9,2024-10-31 06:18:52,92.31,FL,25.7617,-80.1918,POS,Grocery,DEV-CZX93KNY,0,2964351.0,3758.77,6,Thursday,0
229,9,2024-11-11 21:09:24,65.84,CA,34.0522,-118.2437,Mobile,Grocery,DEV-CZX93KNY,0,1003832.0,3758.77,21,Monday,0
230,9,2025-01-13 21:18:38,30.87,CA,34.0522,-118.2437,Online,Restaurants,DEV-CZX93KNY,0,5443754.0,0.0,21,Monday,0
231,9,2025-01-27 22:34:28,45.29,CA,34.0522,-118.2437,Online,Restaurants,DEV-CZX93KNY,0,1214150.0,0.0,22,Monday,0
232,9,2025-01-29 08:43:42,54.58,IL,41.8781,-87.6298,Online,Grocery,DEV-CZX93KNY,0,122954.0,2803.97,8,Wednesday,0
233,9,2025-02-08 16:54:41,58.37,CA,34.0522,-118.2437,POS,Fuel,DEV-CZX93KNY,0,893459.0,2803.97,16,Saturday,0
234,9,2025-02-10 22:10:57,46.8,CA,34.0522,-118.2437,POS,Clothing,DEV-CZX93KNY,0,191776.0,0.0,22,Monday,0
235,9,2025-03-07 04:00:59,43.72,CA,34.0522,-118.2437,POS,Travel,DEV-LCH5V1OL,1,2094602.0,0.0,4,Friday,0
236,9,2025-03-16 16:56:27,55.94,CA,34.0522,-118.2437,Mobile,Grocery,DEV-CZX93KNY,0,824128.0,0.0,16,Sunday,0
237,9,2025-04-03 06:12:27,115.14,CA,34.0522,-118.2437,Online,Pharmacy,DEV-CZX93KNY,0,1516560.0,0.0,6,Thursday,0
238,9,2025-04-08 01:20:48,14.94,CA,34.0522,-118.2437,Online,Electronics,DEV-CZX93KNY,0,414501.0,0.0,1,Tuesday,0
239,9,2025-04-18 09:41:17,21.88,CA,34.0522,-118.2437,Online,Clothing,DEV-CZX93KNY,0,894029.0,0.0,9,Friday,0
240,9,2025-06-06 09:46:39,19.73,CA,34.0522,-118.2437,POS,Luxury,DEV-CZX93KNY,0,4233922.0,0.0,9,Friday,0
241,9,2025-06-28 16:00:27,33.0,FL,25.7617,-80.1918,POS,Restaurants,DEV-CZX93KNY,0,1923228.0,3758.77,16,Saturday,0
242,9,2025-07-13 20:24:26,17.54,PA,39.9526,-75.1652,Online,Restaurants,DEV-CZX93KNY,0,1311839.0,1645.54,20,Sunday,0
243,9,2025-08-07 15:05:57,69.46,TX,29.7604,-95.3698,POS,Travel,DEV-CZX93KNY,0,2140891.0,2156.27,15,Thursday,0
244,9,2025-08-09 01:36:01,52.79,CA,34.0522,-118.2437,POS,Grocery,DEV-CZX93KNY,0,124204.0,2206.26,1,Saturday,0
245,9,2025-08-12 11:44:50,42.8,MA,42.3601,-71.0589,POS,Electronics,DEV-CZX93KNY,0,295729.0,4169.61,11,Tuesday,0
246,10,2024-02-01 10:21:02,26.88,NY,40.7128,-74.006,Mobile,Electronics,DEV-7MVRHK0O,0,,0.0,10,Thursday,0
247,10,2024-02-22 05:28:30,49.32,NY,40.7128,-74.006,POS,Restaurants,DEV-Y9MQN5NY,1,1796848.0,0.0,5,Thursday,0
248,10,2024-02-23 13:43:19,26.12,NY,40.7128,-74.006,POS,Clothing,DEV-7MVRHK0O,0,116089.0,0.0,13,Friday,1
249,10,2024-03-13 05:06:23,59.73,AZ,33.4484,-112.074,POS,Grocery,DEV-7MVRHK0O,0,1610584.0,3443.7,5,Wednesday,0
250,10,2024-03-18 05:05:25,16.76,NY,40.7128,-74.006,POS,Grocery,DEV-7MVRHK0O,0,431942.0,3443.7,5,Monday,1
251,10,2024-03-19 13:26:40,85.62,NY,40.7128,-74.006,POS,Restaurants,DEV-7MVRHK0O,0,116475.0,0.0,13,Tuesday,1
252,10,2024-03-20 17:00:35,6.39,WA,47.6062,-122.3321,Online,Luxury,DEV-7MVRHK0O,0,99235.0,3865.53,17,Wednesday,0
253,10,2024-03-20 19:35:08,28.33,NY,40.7128,-74.006,Mobile,Clothing,DEV-7MVRHK0O,0,9273.0,3865.53,19,Wednesday,0
254,10,2024-04-09 03:10:25,19.67,NY,40.7128,-74.006,POS,Clothing,DEV-7MVRHK0O,0,1668917.0,0.0,3,Tuesday,0
255,10,2024-06-11 13:19:03,64.98,NY,40.7128,-74.006,ATM,Grocery,DEV-7MVRHK0O,0,5479718.0,0.0,13,Tuesday,0
256,10,2024-06-19 07:02:54,16.6,NY,40.7128,-74.006,POS,Travel,DEV-OEA4QPBD,1,668631.0,0.0,7,Wednesday,0
257,10,2024-07-19 01:24:13,120.71,NY,40.7128,-74.006,POS,Restaurants,DEV-7MVRHK0O,0,2571679.0,0.0,1,Friday,0
258,10,2024-07-26 09:10:56,16.01,NY,40.7128,-74.006,Online,Travel,DEV-DKDKHB3J,1,632803.0,0.0,9,Friday,0
259,10,2024-08-07 19:06:01,136.64,TX,29.7604,-95.3698,POS,Travel,DEV-WVP3TMRQ,1,1072505.0,2281.34,19,Wednesday,0
260,10,2024-09-24 10:59:41,52.93,NY,40.7128,-74.006,ATM,Travel,DEV-7MVRHK0O,0,4118020.0,2281.34,10,Tuesday,0
261,10,2024-10-02 22:29:26,41.21,NY,40.7128,-74.006,POS,Fuel,DEV-7MVRHK0O,0,732585.0,0.0,22,Wednesday,0
262,10,2024-10-04 22:06:33,52.55,NY,40.7128,-74.006,POS,Luxury,DEV-7MVRHK0O,0,171427.0,0.0,22,Friday,0
263,10,2024-10-10 01:59:06,150.78,NY,40.7128,-74.006,Online,Grocery,DEV-05GZNZZO,1,445953.0,0.0,1,Thursday,0
264,10,2024-10-18 20:44:47,69.14,CA,34.0522,-118.2437,Online,Grocery,DEV-L5FEVIPH,1,758741.0,3935.75,20,Friday,0
265,10,2024-10-30 12:05:25,10.59,CA,34.0522,-118.2437,POS,Travel,DEV-7MVRHK0O,0,1005638.0,0.0,12,Wednesday,0
266,10,2024-12-03 07:35:07,82.83,PA,39.9526,-75.1652,POS,Restaurants,DEV-7IUQ11YD,1,2921382.0,3843.45,7,Tuesday,0
267,10,2024-12-11 13:16:03,46.49,NY,40.7128,-74.006,POS,Pharmacy,DEV-ZKTSXG27,1,711656.0,129.61,13,Wednesday,0
268,10,2025-01-07 15:58:51,15.33,NY,40.7128,-74.006,Mobile,Electronics,DEV-7MVRHK0O,0,2342568.0,0.0,15,Tuesday,0
269,10,2025-01-15 20:04:07,63.85,NY,40.7128,-74.006,Mobile,Fuel,DEV-7MVRHK0O,0,705916.0,0.0,20,Wednesday,0
270,10,2025-02-24 09:41:56,19.56,WA,47.6062,-122.3321,Mobile,Clothing,DEV-7MVRHK0O,0,3418669.0,3865.53,9,Monday,0
271,10,2025-03-21 23:52:42,45.1,NY,40.7128,-74.006,Online,Fuel,DEV-9YJOCO1L,1,2211046.0,3865.53,23,Friday,0
272,10,2025-04-29 20:48:36,46.53,NY,40.7128,-74.006,Mobile,Travel,DEV-7MVRHK0O,0,3358554.0,0.0,20,Tuesday,0
273,10,2025-05-11 04:41:01,27.42,NY,40.7128,-74.006,ATM,Restaurants,DEV-7MVRHK0O,0,978745.0,0.0,4,Sunday,0
274,10,2025-05-18 08:37:39,59.67,IL,41.8781,-87.6298,Mobile,Grocery,DEV-7MVRHK0O,0,618998.0,1144.29,8,Sunday,0
275,10,2025-06-16 11:36:47,21.92,NY,40.7128,-74.006,POS,Restaurants,DEV-7MVRHK0O,0,2516348.0,1144.29,11,Monday,0
276,10,2025-07-10 14:22:39,45.37,MA,42.3601,-71.0589,Online,Luxury,DEV-7MVRHK0O,0,2083552.0,306.11,14,Thursday,0
277,10,2025-07-22 07:23:03,29.13,NY,40.7128,-74.006,POS,Grocery,DEV-7MVRHK0O,0,1011624.0,306.11,7,Tuesday,0
278,10,2025-07-24 11:05:00,36.26,NY,40.7128,-74.006,Online,Grocery,DEV-7MVRHK0O,0,186117.0,0.0,11,Thursday,0
279,10,2025-07-30 16:58:55,128.25,NY,40.7128,-74.006,POS,Restaurants,DEV-7MVRHK0O,0,539635.0,0.0,16,Wednesday,0
280,10,2025-08-07 23:23:18,43.27,NY,40.7128,-74.006,Online,Restaurants,DEV-7MVRHK0O,0,714263.0,0.0,23,Thursday,0
281,11,2024-01-19 10:53:32,13.81,IL,41.8781,-87.6298,Online,Pharmacy,DEV-CQT535KO,0,,0.0,10,Friday,0
282,11,2024-03-21 02:27:41,22.27,GA,33.749,-84.388,POS,Gaming,DEV-CQT535KO,0,5326449.0,947.51,2,Thursday,0
283,11,2024-06-28 14:48:14,24.15,GA,33.749,-84.388,POS,Gaming,DEV-CQT535KO,0,8598033.0,0.0,14,Friday,0
284,11,2024-06-30 19:32:25,23.06,GA,33.749,-84.388,Online,Luxury,DEV-CQT535KO,0,189851.0,0.0,19,Sunday,0
285,11,2024-07-07 05:47:23,23.05,GA,33.749,-84.388,POS,Pharmacy,DEV-CQT535KO,0,555298.0,0.0,5,Sunday,0
286,11,2024-07-16 19:11:18,15.81,GA,33.749,-84.388,POS,Fuel,DEV-CQT535KO,0,825835.0,0.0,19,Tuesday,0
287,11,2024-10-04 11:52:08,28.7,GA,33.749,-84.388,Mobile,Grocery,DEV-TXZ2LDIS,1,6885650.0,0.0,11,Friday,0
288,11,2024-10-08 22:43:45,41.33,GA,33.749,-84.388,POS,Restaurants,DEV-CQT535KO,0,384697.0,0.0,22,Tuesday,0
289,11,2024-11-22 11:48:26,15.1,GA,33.749,-84.388,POS,Electronics,DEV-OORFDL18,1,3848681.0,0.0,11,Friday,0
290,11,2024-12-19 18:11:03,21.16,GA,33.749,-84.388,POS,Grocery,DEV-CQT535KO,0,2355757.0,0.0,18,Thursday,0
291,11,2025-01-18 16:51:34,22.73,GA,33.749,-84.388,POS,Clothing,DEV-CQT535KO,0,2587231.0,0.0,16,Saturday,0
292,11,2025-02-02 21:24:35,46.5,GA,33.749,-84.388,Online,Fuel,DEV-CQT535KO,0,1312381.0,0.0,21,Sunday,0
293,11,2025-02-05 14:32:18,41.88,GA,33.749,-84.388,Online,Grocery,DEV-CQT535KO,0,234463.0,0.0,14,Wednesday,0
294,11,2025-02-10 02:12:34,14.14,GA,33.749,-84.388,POS,Fuel,DEV-CVLQBB4O,1,387616.0,0.0,2,Monday,0
295,11,2025-02-21 08:16:44,22.89,GA,33.749,-84.388,Online,Grocery,DEV-CQT535KO,0,972250.0,0.0,8,Friday,0
296,11,2025-03-09 21:23:22,8.94,GA,33.749,-84.388,ATM,Restaurants,DEV-CQT535KO,0,1429598.0,0.0,21,Sunday,0
297,11,2025-03-15 05:20:05,12.28,GA,33.749,-84.388,Online,Restaurants,DEV-CQT535KO,0,460603.0,0.0,5,Saturday,0
298,11,2025-03-17 04:49:46,22.12,GA,33.749,-84.388,Online,Electronics,DEV-CQT535KO,0,170981.0,0.0,4,Monday,0
299,11,2025-03-27 04:08:08,31.98,GA,33.749,-84.388,Online,Gaming,DEV-CQT535KO,0,861502.0,0.0,4,Thursday,0
300,11,2025-05-02 03:19:34,38.86,IL,41.8781,-87.6298,POS,Fuel,DEV-CQT535KO,0,3107486.0,947.51,3,Friday,0
301,11,2025-05-24 20:19:39,18.19,GA,33.749,-84.388,Online,Grocery,DEV-CQT535KO,0,1962005.0,947.51,20,Saturday,0
302,11,2025-05-24 21:43:36,9.73,MA,42.3601,-71.0589,Online,Luxury,DEV-CQT535KO,0,5037.0,1506.4,21,Saturday,0
303,11,2025-06-09 10:46:23,27.81,GA,33.749,-84.388,POS,Restaurants,DEV-CQT535KO,0,1342967.0,1506.4,10,Monday,0
304,11,2025-07-13 07:17:54,19.76,AZ,33.4484,-112.074,Online,Electronics,DEV-CQT535KO,0,2925091.0,2556.68,7,Sunday,0
305,11,2025-07-17 15:06:04,28.27,GA,33.749,-84.388,Online,Fuel,DEV-CQT535KO,0,373690.0,2556.68,15,Thursday,1
306,11,2025-07-30 11:21:02,24.13,GA,33.749,-84.388,POS,Fuel,DEV-CQT535KO,0,1109698.0,0.0,11,Wednesday,0
307,11,2025-08-04 15:23:11,33.67,GA,33.749,-84.388,Online,Pharmacy,DEV-CQT535KO,0,446529.0,0.0,15,Monday,0
308,11,2025-08-14 16:51:05,32.46,AZ,33.4484,-112.074,ATM,Fuel,DEV-CQT535KO,0,869274.0,2556.68,16,Thursday,0
309,12,2024-01-15 12:25:40,49.98,WA,47.6062,-122.3321,Online,Pharmacy,DEV-YNICFXA3,0,,0.0,12,Monday,0
310,12,2024-01-20 14:37:37,20.34,NY,40.7128,-74.006,POS,Pharmacy,DEV-YNICFXA3,0,439917.0,3865.53,14,Saturday,0
311,12,2024-03-26 04:00:21,28.94,WA,47.6062,-122.3321,Online,Restaurants,DEV-YNICFXA3,0,5664164.0,3865.53,4,Tuesday,0
312,12,2024-05-04 13:07:40,83.98,WA,47.6062,-122.3321,Mobile,Restaurants,DEV-YNICFXA3,0,3402439.0,0.0,13,Saturday,0
313,12,2024-05-22 08:02:26,34.07,WA,47.6062,-122.3321,Mobile,Fuel,DEV-YNICFXA3,0,1536886.0,0.0,8,Wednesday,0
314,12,2024-05-28 12:38:06,13.66,WA,47.6062,-122.3321,Mobile,Grocery,DEV-YNICFXA3,0,534940.0,0.0,12,Tuesday,0
315,12,2024-06-30 07:09:41,67.25,WA,47.6062,-122.3321,Online,Grocery,DEV-YNICFXA3,0,2831495.0,0.0,7,Sunday,0
316,12,2024-09-28 04:25:23,50.11,WA,47.6062,-122.3321,POS,Fuel,DEV-YNICFXA3,0,7766142.0,0.0,4,Saturday,0
317,12,2024-10-15 22:45:59,54.52,WA,47.6062,-122.3321,POS,Gaming,DEV-YNICFXA3,0,1534836.0,0.0,22,Tuesday,0
318,12,2024-11-17 21:21:03,30.96,AZ,33.4484,-112.074,Online,Restaurants,DEV-YNICFXA3,0,2846104.0,1793.58,21,Sunday,0
319,12,2024-11-21 18:08:00,33.84,WA,47.6062,-122.3321,Online,Grocery,DEV-YNICFXA3,0,334017.0,1793.58,18,Thursday,0
320,12,2024-11-27 00:30:55,23.91,WA,47.6062,-122.3321,Mobile,Restaurants,DEV-YNICFXA3,0,454975.0,0.0,0,Wednesday,0
321,12,2024-12-01 05:58:56,18.07,WA,47.6062,-122.3321,POS,Electronics,DEV-YNICFXA3,0,365281.0,0.0,5,Sunday,0
322,12,2025-01-08 06:16:54,68.87,WA,47.6062,-122.3321,POS,Gaming,DEV-YNICFXA3,0,3284278.0,0.0,6,Wednesday,0
323,12,2025-01-26 16:16:18,22.05,WA,47.6062,-122.3321,Online,Travel,DEV-YNICFXA3,0,1591164.0,0.0,16,Sunday,0
324,12,2025-02-06 10:23:38,20.61,AZ,33.4484,-112.074,Mobile,Restaurants,DEV-YNICFXA3,0,929240.0,1793.58,10,Thursday,0
325,12,2025-02-24 02:26:45,21.08,IL,41.8781,-87.6298,POS,Electronics,DEV-YNICFXA3,0,1526587.0,2336.34,2,Monday,0
326,12,2025-03-15 10:30:27,84.07,WA,47.6062,-122.3321,POS,Electronics,DEV-NAATBUAQ,1,1670622.0,2788.86,10,Saturday,0
327,12,2025-03-29 10:13:20,46.58,WA,47.6062,-122.3321,POS,Gaming,DEV-378NTO2G,1,1208573.0,0.0,10,Saturday,0
328,12,2025-04-13 05:26:43,22.05,WA,47.6062,-122.3321,Online,GiftCards,DEV-YNICFXA3,0,1278803.0,0.0,5,Sunday,0
329,12,2025-04-21 16:22:53,26.76,WA,47.6062,-122.3321,Mobile,Grocery,DEV-YNICFXA3,0,730570.0,0.0,16,Monday,0
330,12,2025-04-24 14:44:27,37.36,WA,47.6062,-122.3321,POS,Travel,DEV-9UMX0YYN,1,253294.0,0.0,14,Thursday,0
331,12,2025-06-14 07:48:50,46.59,WA,47.6062,-122.3321,Online,Grocery,DEV-YNICFXA3,0,4381463.0,0.0,7,Saturday,0
332,12,2025-06-20 18:27:49,10.46,WA,47.6062,-122.3321,POS,Fuel,DEV-YNICFXA3,0,556739.0,0.0,18,Friday,0
333,12,2025-07-08 01:47:04,47.3,WA,47.6062,-122.3321,Online,Grocery,DEV-YNICFXA3,0,1495155.0,0.0,1,Tuesday,0
334,12,2025-07-15 06:56:36,24.13,WA,47.6062,-122.3321,Online,Grocery,DEV-YNICFXA3,0,623372.0,0.0,6,Tuesday,0
335,13,2024-01-18 10:06:14,62.04,WA,47.6062,-122.3321,POS,Luxury,DEV-JAPNU8YS,0,,0.0,10,Thursday,0
336,13,2024-01-26 14:40:39,110.8,MA,42.3601,-71.0589,POS,Restaurants,DEV-JAPNU8YS,0,707665.0,4000.07,14,Friday,0
337,13,2024-02-01 12:16:36,42.16,TX,29.7604,-95.3698,Online,Electronics,DEV-JAPNU8YS,0,509757.0,2581.33,12,Thursday,0
338,13,2024-02-23 09:16:54,53.88,TX,29.7604,-95.3698,POS,Grocery,DEV-JAPNU8YS,0,1890018.0,0.0,9,Friday,0
339,13,2024-03-08 07:57:46,23.67,TX,29.7604,-95.3698,POS,Fuel,DEV-JAPNU8YS,0,1204852.0,0.0,7,Friday,0
340,13,2024-03-10 08:29:34,51.8,AZ,33.4484,-112.074,ATM,Travel,DEV-JAPNU8YS,0,174708.0,1632.17,8,Sunday,0
341,13,2024-03-30 01:06:31,63.2,AZ,33.4484,-112.074,Online,Pharmacy,DEV-JAPNU8YS,0,1701417.0,0.0,1,Saturday,0
342,13,2024-04-03 21:03:23,15.8,TX,29.7604,-95.3698,Online,Restaurants,DEV-TVXRRXV9,1,417412.0,1632.17,21,Wednesday,0
343,13,2024-04-13 02:03:11,28.36,TX,29.7604,-95.3698,Mobile,Gaming,DEV-JAPNU8YS,0,795588.0,0.0,2,Saturday,0
344,13,2024-04-17 20:57:54,62.0,TX,29.7604,-95.3698,POS,Restaurants,DEV-JAPNU8YS,0,413683.0,0.0,20,Wednesday,0
345,13,2024-07-06 11:48:33,13.43,TX,29.7604,-95.3698,Online,Grocery,DEV-JAPNU8YS,0,6879039.0,0.0,11,Saturday,1
346,13,2024-07-24 14:51:16,30.82,FL,25.7617,-80.1918,POS,Grocery,DEV-JAPNU8YS,0,1566163.0,1556.79,14,Wednesday,0
347,13,2024-08-08 23:09:15,55.32,CA,34.0522,-118.2437,Online,Grocery,DEV-JAPNU8YS,0,1325879.0,3758.77,23,Thursday,0
348,13,2024-08-13 14:56:50,13.99,TX,29.7604,-95.3698,Online,Restaurants,DEV-JAPNU8YS,0,402455.0,2206.26,14,Tuesday,0
349,13,2024-08-25 01:22:31,30.41,TX,29.7604,-95.3698,Online,Restaurants,DEV-JAPNU8YS,0,987941.0,0.0,1,Sunday,0
350,13,2024-11-18 20:10:05,39.87,TX,29.7604,-95.3698,Online,Restaurants,DEV-OAH6ZDKO,1,7411654.0,0.0,20,Monday,0
351,13,2024-11-30 03:45:59,65.82,TX,29.7604,-95.3698,Online,Electronics,DEV-JAPNU8YS,0,977754.0,0.0,3,Saturday,0
352,13,2024-12-16 21:14:55,17.91,TX,29.7604,-95.3698,Online,Gaming,DEV-XCLUOHC5,1,1445336.0,0.0,21,Monday,0
353,13,2025-01-25 09:09:20,75.07,TX,29.7604,-95.3698,Online,Clothing,DEV-JAPNU8YS,0,3412465.0,0.0,9,Saturday,0
354,13,2025-02-27 17:02:00,46.34,TX,29.7604,-95.3698,Mobile,Gaming,DEV-NSLM8896,1,2879560.0,0.0,17,Thursday,0
355,13,2025-03-02 06:51:20,79.1,TX,29.7604,-95.3698,Mobile,Restaurants,DEV-2KMYFJGD,1,222560.0,0.0,6,Sunday,0
356,13,2025-03-21 01:23:10,77.52,PA,39.9526,-75.1652,Online,Pharmacy,DEV-JAPNU8YS,0,1621910.0,2156.27,1,Friday,0
357,13,2025-04-27 19:45:12,47.33,TX,29.7604,-95.3698,POS,Electronics,DEV-JAPNU8YS,0,3262922.0,2156.27,19,Sunday,0
358,13,2025-04-29 11:00:30,51.63,TX,29.7604,-95.3698,POS,Electronics,DEV-272HR43I,1,141318.0,0.0,11,Tuesday,0
359,13,2025-06-11 21:44:43,13.59,TX,29.7604,-95.3698,POS,Electronics,DEV-JAPNU8YS,0,3753853.0,0.0,21,Wednesday,0
360,13,2025-08-10 01:21:59,17.16,TX,29.7604,-95.3698,Online,Fuel,DEV-JAPNU8YS,0,5110636.0,0.0,1,Sunday,0
361,14,2024-01-30 08:29:47,14.38,PA,39.9526,-75.1652,Online,Fuel,DEV-X0Q58YUO,0,,0.0,8,Tuesday,0
